"Canonical URL","RSD Name","Author","Skill Statement","Category","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/9a916bf7-c5df-48f6-8845-73118be660b5","Failure Mode and Effects Analysis (FMEA) Ground Rules Defining","Western Governors University","Define ground rules for a failure mode and effects analysis (FMEA).","Failure Mode and Effects Analysis","Failure Mode and Effects Analysis; Six Sigma; various FMEA certifications.; WGUSID: 1814","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Failure Mode and Effects Analysis","https://skills.emsidata.com/skills/KS1241478VQ66G2NPCG9",""
"https://osmt.wgu.edu/api/skills/4d5fb738-93e3-42cb-97f0-72fe920642cb","Potential Failure Points Review","Western Governors University","Review components of a process for potential points of failure based on similar components and processes.","Failure Mode and Effects Analysis","Failure Mode and Effects Analysis; Six Sigma; various FMEA certifications.; WGUSID: 6095","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Failure Mode and Effects Analysis","https://skills.emsidata.com/skills/KS1241478VQ66G2NPCG9",""
"https://osmt.wgu.edu/api/skills/78a6eb18-6dba-40f1-96cc-5e872d73f099","Hazardous Chemicals Handling Systems Implementation","Western Governors University","Implement systems that ensure hazardous chemicals are handled in accordance with regulations.","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","MS Office; Hazardous Waste Operations And Emergency Response Standard (HAZWOPER); Hazardous Waste Operations; WGUSID: 4348","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","https://skills.emsidata.com/skills/KS6852Z71YR10FS0ZHPZ",""
"https://osmt.wgu.edu/api/skills/26dc3503-d084-4ef2-acb2-236efab918b6","Hazardous Material Clean-Up Preparation","Western Governors University","Prepare hazardous material for clean-up and disposal.","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","MS Office; Hazardous Waste Operations And Emergency Response Standard (HAZWOPER); Hazardous Waste Operations; WGUSID: 5567","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","https://skills.emsidata.com/skills/KS6852Z71YR10FS0ZHPZ",""
"https://osmt.wgu.edu/api/skills/08f0300d-ab73-4ed9-a8a7-ef528febf737","Hazardous Waste Transport Identification","Western Governors University","Identify hazardous waste for transport and disposal.","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","MS Office; Hazardous Waste Operations And Emergency Response Standard (HAZWOPER); Hazardous Waste Operations; WGUSID: 3759","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Hazardous Waste Operations And Emergency Response Standard (HAZWOPER)","https://skills.emsidata.com/skills/KS6852Z71YR10FS0ZHPZ",""
"https://osmt.wgu.edu/api/skills/a4dcfee9-64ab-4b3e-9fb9-a85632717de1","Optimizing Safety in Work Activities Analysis","Western Governors University","Analyze work activities using human factors engineering and ergonomic principles.","Human Factors and Ergonomics","MS Office; Visio; AutoCAD; Human Factors and Ergonomics; WGUSID: 357","","","11-0000; 17-0000","11-9000; 17-2000; 17-3000","11-9030; 17-2110; 17-3020","11-9033","","","Human Factors And Ergonomics","https://skills.emsidata.com/skills/KS123MN68LMKBTFYY3WC",""
"https://osmt.wgu.edu/api/skills/9dbf5e0c-8c2e-45dc-bd6d-c951fc669aa7","Tooling and Fixtures Modification","Western Governors University","Modify tooling and fixtures to minimize physical hazards.","Human Factors and Ergonomics","MS Office; Visio; AutoCAD; Human Factors and Ergonomics; WGUSID: 5087","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Human Factors And Ergonomics","https://skills.emsidata.com/skills/KS123MN68LMKBTFYY3WC",""
"https://osmt.wgu.edu/api/skills/05021bb9-ee8c-4c5b-b970-b7a27c9eb4e4","Work Station Safety Design Evaluation","Western Governors University","Evaluate work station design for operations that could cause stress or strain on the human body.","Human Factors and Ergonomics","MS Office; Visio; AutoCAD; Human Factors and Ergonomics; WGUSID: 3245","","","11-0000; 17-0000","11-9000; 17-2000; 17-3000","11-9030; 17-2110; 17-3020","11-9033","","","Human Factors And Ergonomics","https://skills.emsidata.com/skills/KS123MN68LMKBTFYY3WC",""
"https://osmt.wgu.edu/api/skills/24d64614-4f50-4e2b-b8c3-94d959eb55f9","Perform Optimization Study","Western Governors University","Perform an optimization study for optimum product mix.","Industrial Engineering","Microsoft Excel; Google Sheets; Microsoft Access; LibreOffice Calc; Data analysis software; Industrial Engineering; statistical analysis software; optimization software; computer programming languages; scripting languages; WGUSID: 5362","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Industrial Engineering","https://skills.emsidata.com/skills/KS1253Q66NQSNHM7JR49",""
"https://osmt.wgu.edu/api/skills/34440912-8306-4fbd-aa38-451a173ca4a8","Production Data Analysis","Western Governors University","Analyze production data for machine utilization.","Industrial Engineering","Microsoft Excel; Microsoft Word; Microsoft Outlook; Google Sheets; Microsoft Access; Gmail; LibreOffice Calc; LibreOffice Writer; Industrial Engineering; computer programming languages; scripting languages; data acquisition software; WGUSID: 309","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Industrial Engineering","https://skills.emsidata.com/skills/KS1253Q66NQSNHM7JR49",""
"https://osmt.wgu.edu/api/skills/5d5cc087-4f2a-4ddd-8ae1-2e037ac19abe","Production Process Time Calculation","Western Governors University","Calculate the cycle time of a production process.","Industrial Engineering","Microsoft Excel; Microsoft Word; Google Sheets; Microsoft Access; LibreOffice Calc; LibreOffice Writer; Industrial Engineering; computer programming languages; scripting languages; WGUSID: 881","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Industrial Engineering","https://skills.emsidata.com/skills/KS1253Q66NQSNHM7JR49",""
"https://osmt.wgu.edu/api/skills/149a902b-eaae-4e38-a849-12a9a937e56a","Industrial Tool Maintenance","Western Governors University","Maintain industrial tools in a safe condition.","Industrial Tools","Industrial Tools; Power-driven hand tools; manual hand tools; calibration software; calibration system; WGUSID: 4794","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Industrial Tools","https://skills.emsidata.com/skills/KSEUBE05CNTRR4Y6ZMP9",""
"https://osmt.wgu.edu/api/skills/f7536138-15b2-452e-beaa-75ad33bf3bba","Industrial Tools Procurement","Western Governors University","Select appropriate industrial tools required for specific processes.","Industrial Tools","Industrial Tools; Power-driven hand tools; manual hand tools; WGUSID: 5839","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Industrial Tools","https://skills.emsidata.com/skills/KSEUBE05CNTRR4Y6ZMP9",""
"https://osmt.wgu.edu/api/skills/e5df5fb4-bb09-4c3b-89a9-65074fad1005","Industrial Tools Training","Western Governors University","Train personnel in appropriate use of industrial tools.","Industrial Tools","Industrial Tools; Power-driven hand tools; manual hand tools; WGUSID: 6512","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Industrial Tools","https://skills.emsidata.com/skills/KSEUBE05CNTRR4Y6ZMP9",""
"https://osmt.wgu.edu/api/skills/145bb18c-5c2f-4947-ad18-9f8e39d1e189","Worker Injury Statistics","Western Governors University","Select a management information system to track and compile worker injury statistics.","Information Systems","Information Systems; WGUSID: 6583","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Information Systems","https://skills.emsidata.com/skills/KS1227D60Q7225FTK55V",""
"https://osmt.wgu.edu/api/skills/7e26a79e-a383-4d5a-8071-bc5646e86678","Idea Implementation","Western Governors University","Implement a selected novel idea to meet a need.","Innovation","Innovation; AutoCAD; SolidWorks; Whiteboard; easel pad; sticky notes; WGUSID: 4043","","","17-0000; 19-0000; 33-0000","17-2000; 17-3000; 19-4000; 33-1000; 33-3000","17-2080; 17-2110; 17-2190; 17-3020; 19-4090; 33-1010; 33-3020; 33-3050","","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/4bcf3760-d908-4560-b534-63b7e2e19ffc","Ideas Brainstorming","Western Governors University","Brainstorm novel and useful ideas to meet a need.","Innovation","Innovation; AutoCAD; SolidWorks; Whiteboard; easel pad; sticky notes; WGUSID: 826","","","17-0000; 33-0000","17-2000; 17-3000; 33-1000","17-2080; 17-2110; 17-2190; 17-3020; 33-1010","","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/b7e24bb7-9bdc-4967-a846-a4342e8d61ca","Instrumentation Calibration","Western Governors University","Calibrate instrumentation according to specifications.","Instrumentation","Instrumentation; WGUSID: 886","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Instrumentation","https://skills.emsidata.com/skills/KS123FD6BP1YLD3WG9FG",""
"https://osmt.wgu.edu/api/skills/c628681a-0466-49f8-9889-bc805e70b3fa","Instrumentation Purpose Explanation","Western Governors University","Explain the purpose of different instrumentation for a job task.","Instrumentation","Instrumentation; WGUSID: 3378","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Instrumentation","https://skills.emsidata.com/skills/KS123FD6BP1YLD3WG9FG",""
"https://osmt.wgu.edu/api/skills/5336c39d-bfdb-4cee-a777-76bf13b0d51c","Interpret instrumentation Results","Western Governors University","Interpret the results from the instrumentation used in a job task.","Instrumentation","Instrumentation; WGUSID: 4575","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Instrumentation","https://skills.emsidata.com/skills/KS123FD6BP1YLD3WG9FG",""
"https://osmt.wgu.edu/api/skills/32f008e5-c4c8-49d8-a39a-3351977639d2","Troubleshoot Linked Subsystems","Western Governors University","Troubleshoot failures between linked subsystems.","Integration","MS Office; Integration; WGUSID: 6541","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Integration","https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1",""
"https://osmt.wgu.edu/api/skills/beba172d-a64d-4bea-97cf-8fd5f0287428","Eliminate Redundancy","Western Governors University","Combine multiple systems to eliminate redundant steps.","Integration","MS Office; Integration; WGUSID: 1023","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Integration","https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1",""
"https://osmt.wgu.edu/api/skills/9dfc1571-9966-4fe5-ae8e-5c61bbacd31b","Systems Communication Development","Western Governors University","Develop programs that enable separate systems to communicate.","Integration","MS Office; Integration; WGUSID: 2586","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Integration","https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1",""
"https://osmt.wgu.edu/api/skills/380a790d-b104-4fe9-abbd-34770ccc1de3","Basic Motions Normal Time Calculation","Western Governors University","Calculate normal time for a process based on basic motion times.","Predetermined Motion Time Systems","MTM; Predetermined Motion Time Systems; MOST; MODAPTS; WGUSID: 873","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Predetermined Motion Time Systems","https://skills.emsidata.com/skills/KS126NB6ND640HKCDB1T",""
"https://osmt.wgu.edu/api/skills/8625345d-8027-43e3-9790-e97be240f1ca","Basic Motions Time Values Assignment","Western Governors University","Assign time values to basic motions based on performance conditions.","Predetermined Motion Time Systems","MTM; Predetermined Motion Time Systems; MOST; MODAPTS; WGUSID: 746","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Predetermined Motion Time Systems","https://skills.emsidata.com/skills/KS126NB6ND640HKCDB1T",""
"https://osmt.wgu.edu/api/skills/e918be40-13ec-4ccf-870d-9a4738df7fcb","Work Process Basic Motions Identification","Western Governors University","Identify the basic motions in a work process.","Predetermined Motion Time Systems","MTM; Predetermined Motion Time Systems; MOST; MODAPTS; WGUSID: 3896","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Predetermined Motion Time Systems","https://skills.emsidata.com/skills/KS126NB6ND640HKCDB1T",""
"https://osmt.wgu.edu/api/skills/603e13f3-6461-4676-b2f7-02e200c1be25","Equipment Breakdown Frequencies Analysis","Western Governors University","Analyze equipment breakdown frequencies for mean time to failure (MTTF).","Preventive Maintenance","MS Office; Preventive Maintenance; Autodesk AutoCAD; WGUSID: 253","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Preventive Maintenance","https://skills.emsidata.com/skills/KS1263K71W66XVVGKG2F",""
"https://osmt.wgu.edu/api/skills/33fafdea-284b-41e4-95ad-71cb90b354e2","Equipment Efficiency Plans Development","Western Governors University","Develop detailed plans that maximize the operational efficiency of equipment.","Preventive Maintenance","MS Office; Preventive Maintenance; Autodesk AutoCAD; WGUSID: 2490","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Preventive Maintenance","https://skills.emsidata.com/skills/KS1263K71W66XVVGKG2F",""
"https://osmt.wgu.edu/api/skills/2b18eda3-ae9b-4776-a75b-8578809cbc7e","Master Task List Creation","Western Governors University","Create a master list of all required tasks.","Prioritization","Prioritization; MS Office; WGUSID: 1451","ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ATD.Prof.LS; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM","","17-0000; 33-0000","17-2000; 17-3000; 33-3000","17-2080; 17-2110; 17-2190; 17-3020; 33-3020","","","","Prioritization","https://skills.emsidata.com/skills/KS7G747655VG23WXMS9B",""
"https://osmt.wgu.edu/api/skills/53b5d060-5b67-4f76-8a5d-943febad6150","Task Importance Evaluation","Western Governors University","Evaluate the importance of tasks to determine the order of completion.","Prioritization","Prioritization; MS Office; WGUSID: 3216","ATD.Prof.ID; ATD.Prof.TDF; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM","","17-0000; 33-0000","17-2000; 17-3000; 33-3000","17-2080; 17-2110; 17-2190; 17-3020; 33-3020","","","","Prioritization","https://skills.emsidata.com/skills/KS7G747655VG23WXMS9B",""
"https://osmt.wgu.edu/api/skills/cf398bf8-7a1b-402e-bb93-ff7dc36f8a59","Potential Solutions Documentation","Western Governors University","Document potential solutions to a problem based on gathered requirements.","Problem Solving","Problem Solving; Troubleshooting (Problem Solving); Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; WGUSID: 2776","","","17-0000; 19-0000; 33-0000","17-2000; 17-3000; 19-4000; 33-1000; 33-3000","17-2080; 17-2110; 17-2190; 17-3020; 19-4090; 33-1010; 33-3010; 33-3020; 33-3050","","","","Problem Solving","https://skills.emsidata.com/skills/KS125F678LV2KB3Z5XW0",""
"https://osmt.wgu.edu/api/skills/9749eb67-9d27-44e9-98d1-21b94372983c","Countermeasures Development","Western Governors University","Develop countermeasures to correct process failures.","Process Control","MS Office; Minitab; Process Control; WGUSID: 2475","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Process Control","https://skills.emsidata.com/skills/KS1281Y6QHJ8PQLHTZ6R",""
"https://osmt.wgu.edu/api/skills/67f45d9e-8eed-422c-a88b-43176950aef9","Process Data Evaluation","Western Governors University","Evaluate process data to identify out-of-control performance results.","Process Control","MS Office; Minitab; Process Control; WGUSID: 3167","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Process Control","https://skills.emsidata.com/skills/KS1281Y6QHJ8PQLHTZ6R",""
"https://osmt.wgu.edu/api/skills/98918861-9a34-4061-b9eb-8ac21360a0dd","Statistical Process Control (SPC) Implementation","Western Governors University","Implement statistical process control (SPC) methods to monitor process performance.","Process Control","MS Office; Minitab; Process Control; WGUSID: 4336","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Process Control","https://skills.emsidata.com/skills/KS1281Y6QHJ8PQLHTZ6R",""
"https://osmt.wgu.edu/api/skills/59a9e291-2bcd-4036-bb41-d62d483f6ea5","Business Process Documentation for Alternate Workflows","Western Governors University","Document business processes including any alternate workflows or escalation exception processes.","Process Management","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Visio; Process Management; LucidCharts; Google Draw; Draw.io; WGUSID: 2767","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Process Management","https://skills.emsidata.com/skills/KS683TD6K9QRLNY1PHN1",""
"https://osmt.wgu.edu/api/skills/0d4d5eb2-a095-43fc-b09f-f67b380a543e","Process Optimization","Western Governors University","Optimize processes as business needs change.","Process Management","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Visio; Process Management; LucidCharts; Google Draw; Draw.io; WGUSID: 5235","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Process Management","https://skills.emsidata.com/skills/KS683TD6K9QRLNY1PHN1",""
"https://osmt.wgu.edu/api/skills/eef519b2-31b3-45ab-8a89-426b21f33601","Requisition Preparation","Western Governors University","Prepare requisitions and purchase orders for supplies and equipment.","Procurement","Microsoft Outlook; Microsoft Project; Microsoft Access; Microsoft SharePoint; Procurement; Database software; Corel Paradox; Oracle DBMS; IBM Lotus Notes; WGUSID: 5584","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Procurement","https://skills.emsidata.com/skills/KS122626T550SLQ7QZ1C",""
"https://osmt.wgu.edu/api/skills/edb206f3-3ad0-401e-b942-acf7610d9160","Supplier Contract Negotiation","Western Governors University","Negotiate contracts and policies with suppliers.","Procurement","Microsoft Outlook; Microsoft Project; Microsoft Access; Microsoft SharePoint; Procurement; Database software; Corel Paradox; Oracle DBMS; IBM Lotus Notes; WGUSID: 5181","","","17-0000","17-2000","17-2080; 17-2110; 17-2190","","","","Procurement","https://skills.emsidata.com/skills/KS122626T550SLQ7QZ1C",""
"https://osmt.wgu.edu/api/skills/8103ac52-0535-4b6f-b073-3f0e034a919b","Operational Capacity Plan Development","Western Governors University","Develop a plan that optimizes operational capacity of a production process.","Production Planning","SAP; optimization software; Production Planning; forecasting software; WGUSID: 2349","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Production Planning","https://skills.emsidata.com/skills/ESFB6F6182E69DA80843",""
"https://osmt.wgu.edu/api/skills/dd0e41d5-8dc1-458b-b196-7e05cf893494","Product Demand Forecasting","Western Governors University","Forecast the demand for the product of a production process.","Production Planning","SAP; optimization software; Production Planning; forecasting software; WGUSID: 3489","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Production Planning","https://skills.emsidata.com/skills/ESFB6F6182E69DA80843",""
"https://osmt.wgu.edu/api/skills/7487fc06-e6ed-4578-a656-8bf8506bdfd5","Task Resources Determination","Western Governors University","Determine resources required for the tasks of a production process.","Production Planning","SAP; optimization software; Production Planning; forecasting software; WGUSID: 2258","","","17-0000","17-2000; 17-3000","17-2110; 17-3020","","","","Production Planning","https://skills.emsidata.com/skills/ESFB6F6182E69DA80843",""
"https://osmt.wgu.edu/api/skills/6819b0ff-aa53-470d-8897-d0d9806a5fd0","Productivity Deficiency Identification","Western Governors University","Identify deficiencies in productivity.","Productivity Software","MS Office; Minitab; Productivity Software; WGUSID: 3728","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Productivity Software","https://skills.emsidata.com/skills/KS1282Z79SMZM4TBF3QJ",""
"https://osmt.wgu.edu/api/skills/5200d2e3-1e41-49ec-be20-55cfd7a3934f","Productivity Trends Identification","Western Governors University","Analyze data to identify productivity trends.","Productivity Software","MS Office; Minitab; Productivity Software; WGUSID: 241","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Productivity Software","https://skills.emsidata.com/skills/KS1282Z79SMZM4TBF3QJ",""
"https://osmt.wgu.edu/api/skills/e2614765-75d6-4109-89ac-9c4c6265034e","Quality Compliance Actions Identification","Western Governors University","Identify preventive and corrective actions for compliance with quality procedures.","Quality Management","Quality Management; WGUSID: 3826; WGU Instructional Faculty; WGU Coaching Faculty","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Quality Management","https://skills.emsidata.com/skills/KS1289C6QS0TSSB4PNGG",""
"https://osmt.wgu.edu/api/skills/8c65b757-6868-4a5b-b377-6fdb2a5e38a1","Compliant Culture Promotion","Western Governors University","Promote an organizational culture that values compliance with applicable laws and regulations.","Regulatory Compliance","Regulatory Compliance; WGUSID: 5661","","","11-0000; 17-0000","11-9000; 17-2000; 17-3000","11-9030; 17-2080; 17-2110; 17-3020","11-9033; 11-9039","","","Regulatory Compliance","https://skills.emsidata.com/skills/KS1226L6XYT1N27WRYJM",""
"https://osmt.wgu.edu/api/skills/3ba6ec92-c3e1-4ea3-b62d-989beef3f10d","Develop Regulatory Training","Western Governors University","Develop appropriate training and resources to meet regulatory requirements.","Regulatory Compliance","Regulatory Compliance; WGUSID: 5731","","","17-0000","17-2000","17-2080; 17-2110","","","","Regulatory Compliance","https://skills.emsidata.com/skills/KS1226L6XYT1N27WRYJM",""
"https://osmt.wgu.edu/api/skills/b99bba45-70e7-48f9-b41a-1994c8278025","Safety Protocols Actions Identification","Western Governors University","Identify preventive and corrective actions for safety protocol compliance.","Safety Standards","Safety Standards; WGUSID: 3827","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Safety Standards","https://skills.emsidata.com/skills/KS1282R607CFYF1FWJ74",""
"https://osmt.wgu.edu/api/skills/d0809588-bb59-4750-b454-a99595d4b3f6","Safety Standards Compliance Processes Development","Western Governors University","Develop processes for safety standard compliance.","Safety Standards","Safety Standards; Hazardous materials management (HMS) software; Material safety data sheet (MSDS) software; Site remediation management software; Waste management software; Environmental Health and Safety (EHS) management software; WGUSID: 2576","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Safety Standards","https://skills.emsidata.com/skills/KS1282R607CFYF1FWJ74",""
"https://osmt.wgu.edu/api/skills/6b63d875-3660-4f8e-93b1-b62ca9f09c47","Safety Standards Identification","Western Governors University","Identify applicable safety standards.","Safety Standards","Safety Standards; WGUSID: 3659","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Safety Standards","https://skills.emsidata.com/skills/KS1282R607CFYF1FWJ74",""
"https://osmt.wgu.edu/api/skills/ad572902-6fed-4ea1-b2cb-23204e49f368","Chemical Spills Notification","Western Governors University","Notify relevant regulatory agencies of chemical spills as required by law.","Spill Containment","MS Office; Spill Containment; WGUSID: 5195","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Spill Containment","https://skills.emsidata.com/skills/KS440VJ6T3YMWS0C884X",""
"https://osmt.wgu.edu/api/skills/bcdb94ae-aca4-4820-b1a7-d69936e5a694","Follow Spill Containment Guidelines","Western Governors University","Follow guidelines to ensure the proper steps are taken to contain a spill.","Spill Containment","MS Office; Spill Containment; WGUSID: 3471","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Spill Containment","https://skills.emsidata.com/skills/KS440VJ6T3YMWS0C884X",""
"https://osmt.wgu.edu/api/skills/2af5f472-639b-49de-955b-7fe98b65e1ab","Hazardous Material Handling","Western Governors University","Handle hazardous material using personal protective equipment (PPE).","Spill Containment","MS Office; Spill Containment; WGUSID: 6753","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Spill Containment","https://skills.emsidata.com/skills/KS440VJ6T3YMWS0C884X",""
"https://osmt.wgu.edu/api/skills/b37c4b33-9360-4776-85bb-a9107ae0cd3c","Job Task Steps Development","Western Governors University","Develop a sequence of steps to illustrate how to perform a job task.","Standard Operating Procedure","SAP; MS Office; Standard Operating Procedure; Oracle; SharePoint; Minitab; WGUSID: 2373","","","17-0000; 19-0000; 33-0000","17-2000; 17-3000; 19-4000; 33-1000; 33-3000","17-2080; 17-2110; 17-2190; 17-3020; 19-4090; 33-1010; 33-3020","","","","Standard Operating Procedure","https://skills.emsidata.com/skills/KS1248P6CJ6XH85L8SX2",""
"https://osmt.wgu.edu/api/skills/ffa3ba1b-c0b0-4345-b8ea-2b22025516d4","Process Data Analysis","Western Governors University","Analyze process data to aid in defining operating standards.","Standard Operating Procedure","SAP; MS Office; Standard Operating Procedure; Oracle; SharePoint; Minitab; WGUSID: 307","","","17-0000; 33-0000","17-2000; 17-3000; 33-1000","17-2080; 17-2110; 17-2190; 17-3020; 33-1010","","","","Standard Operating Procedure","https://skills.emsidata.com/skills/KS1248P6CJ6XH85L8SX2",""
"https://osmt.wgu.edu/api/skills/417fc6a7-fc9b-4f53-b03d-aca38dae8392","Process Steps Inefficiencies Identification","Western Governors University","Interview operators regarding problems and inefficiencies within process steps.","Standard Operating Procedure","SAP; MS Office; Standard Operating Procedure; Oracle; SharePoint; Minitab; WGUSID: 4582","","","17-0000; 33-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Standard Operating Procedure","https://skills.emsidata.com/skills/KS1248P6CJ6XH85L8SX2",""
"https://osmt.wgu.edu/api/skills/dcc97f8b-c8f3-40d3-ac03-0dc093b91291","Statement of Work (SOW) Creation","Western Governors University","Create a statement of work (SOW) for a subcontracting project.","Subcontracting","Microsoft Excel; Microsoft Word; Microsoft Outlook; Google Docs; Google Sheets; Microsoft Project; Adobe Acrobat; Gmail; Google Drive; Asana; Slack; Mobile Devices; Subcontracting; DocuSign; WGUSID: 1494","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Subcontracting","https://skills.emsidata.com/skills/KS4411H6DM87QLDT97JT",""
"https://osmt.wgu.edu/api/skills/7d3e3d89-bf26-4d5e-895d-29bf512f72d7","Subcontracting Capabilities Identification","Western Governors University","Identify capabilities that need to be obtained through subcontracting.","Subcontracting","Microsoft Excel; Microsoft Word; Microsoft Outlook; Google Docs; Google Sheets; Microsoft Project; Adobe Acrobat; Gmail; Google Drive; Asana; Slack; Mobile Devices; Subcontracting; DocuSign; WGUSID: 3698","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-3020","","","","Subcontracting","https://skills.emsidata.com/skills/KS4411H6DM87QLDT97JT",""
"https://osmt.wgu.edu/api/skills/eeea53bb-38cc-4f46-bc84-95728f0fac5d","Component Purpose Analysis","Western Governors University","Analyze the purpose of a component and how it relates to other components to accomplish the main function of a system.","Systems Engineering","Systems Engineering; WGUSID: 348","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Systems Engineering","https://skills.emsidata.com/skills/KS120LK70665WL8LBX8G",""
"https://osmt.wgu.edu/api/skills/7e31cebe-bb5f-45ca-ad37-dea6d6cb78bc","System Change Life Cycle Management","Western Governors University","Manage the engineering life cycle of a change to a system.","Systems Engineering","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Visio; Google Draw; Systems Engineering; Product lifecycle management tools; Application lifecycle management tools; WGUSID: 4983","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Systems Engineering","https://skills.emsidata.com/skills/KS120LK70665WL8LBX8G",""
"https://osmt.wgu.edu/api/skills/decd0c34-9fa6-457e-bcd4-76ee07aecf58","System Failure Points Identification","Western Governors University","Identify the severity and probability of various points of failure in a system.","Systems Engineering","Systems Engineering; WGUSID: 3970","","","17-0000","17-2000; 17-3000","17-2080; 17-2110; 17-2190; 17-3020","","","","Systems Engineering","https://skills.emsidata.com/skills/KS120LK70665WL8LBX8G",""
